url,domain,text,title,date
https://www.cnnindonesia.com/ekonomi/20200305092500-92-480679/sikap-the-fed-tekan-harga-emas-antam-ke-rp822-ribu-per-gram,cnnindonesia.com,"Jakarta, CNN Indonesia -- Harga jual
emas PT Aneka Tambang (Persero) Tbk atau
Antam berada di posisi Rp822 ribu per gram pada Kamis (5/3) atau turun Rp5.000 dari Rp827 ribu per gram pada Rabu (4/3). Begitu pula dengan harga pembelian kembali (
buyback) turun Rp5.000 dari Rp749 ribu menjadi Rp744 ribu per gram pada hari ini.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp435,5 ribu, 2 gram Rp1,59 juta, 3 gram Rp2,36 juta, 5 gram Rp3,93 juta, 10 gram Rp7,79 juta, 25 gram Rp19,38 juta, dan 50 gram Rp38,68 juta. Kemudian, harga emas berukuran 100 gram senilai Rp77,3 juta, 250 gram Rp193 juta, 500 gram Rp385,8 juta, dan 1 kilogram Rp771,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak (NPWP). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Sementara harga emas di perdagangan internasional berdasarkan acuan pasar Commodity Exchange COMEX berada di posisi US$1.638,7 per troy ons atau melemah 0,26 persen. Begitu pula harga emas di perdagangan spot terkoreksi 0,12 persen ke US$1.638,97 per troy ons pada pagi ini.
Analis sekaligus Kepala Riset Monex Investindo Ariston Tjendra mengatakan harga emas di pasar internasional melemah seiring berkurangnya sentimen pendukung bagi aset
safe haven. Sentimen positif justru menjadi stimulus bagi aset berisiko.
""Penguatan harga emas menjadi tertahan karena ada peralihan investasi ke aset berisiko, seperti indeks saham karena isu stimulus,"" ungkap Ariston kepada CNNIndonesia.com.
Kemarin, bank sentral Amerika Serikat, The Federal Reserve memangkas suku bunga acuan sebesar 50 basis poin ke kisaran 1,0 persen sampai 1,25 persen. Gubernur The Fed Jerome Powell mengatakan pemangkasan tersebut merupakan langkah darurat yang dilakukan lembaganya untuk mendorong ekonomi AS.
Khususnya, di tengah tekanan wabah virus corona yang mulai menekan perekonomian dunia, termasuk Negeri Paman Sam. Proyeksinya, harga emas ada di kisaran US$1.610 sampai US$1.660 per troy ons pada hari ini.
[Gambas:Video CNN] (uli/agt)",Sikap The Fed Tekan Harga Emas Antam ke Rp822 Ribu per Gram,2020-03-05
https://www.cnnindonesia.com/ekonomi/20220810165913-92-832978/harga-emas-antam-mogok-di-rp995-ribu-hari-ini,cnnindonesia.com,"Harga emas PT Aneka Tambang (Persero) alias Antam bertengger di level Rp995 ribu per gram pada Kamis (11/8) ini. Harga ini tak bergerak jika dibandingkan Rabu (10/8) kemarin.
Begitu juga dengan harga pembelian kembali (buyback) yang stagnan di level Rp858 ribu per gram.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp547 ribu, 2 gram Rp1,93 juta, 3 gram Rp2,87 juta, 5 gram Rp4,75 juta, 10 gram Rp9,44 juta, 25 gram Rp23,48 juta, dan 50 gram Rp46,89 juta.
Kemudian, harga emas berukuran 100 gram senilai Rp93,71 juta, 250 gram Rp234,01 juta, 500 gram Rp467,82 juta, dan 1 kilogram Rp935,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak (NPWP). Sedangkan, pembeli yang tidak menyertakan NPWP dikenakan potongan pajak lebih tinggi sebesar 0,9 persen.
Sementara itu, harga emas di perdagangan internasional berdasarkan acuan pasar Commodity Exchange COMEX melemah 0,58 persen menjadi US$1.803,2 per troy ons. Begitu juga dengan harga emas di perdagangan spot yang terkoreksi 0,23 persen ke US$1.788,31 per troy ons pada pagi ini.
Pengamat komoditas Ariston Tjendra memproyeksi harga emas internasional berpotensi bangkit (rebound) hari ini. Pasalnya, inflasi Amerika Serikat (AS) melandai dari 9,1 persen menjadi 8,5 persen per Juli 2022.
""Ini mengindikasikan bahwa pelaku pasar berekspektasi The Fed tidak akan terlalu agresif lagi menaikkan suku bunga acuan ke depan,"" ungkap Ariston kepada CNNIndonesia.com.
Malam ini, AS akan kembali merilis data klaim tunjangan pengangguran mingguan dan inflasi produsen per Juli 2022. Jika hasilnya turun, maka akan menjadi sentimen positif untuk emas.
""Bila data menunjukkan klaim pengangguran dan inflasi produsen turun, ini bisa memperkuat ekspektasi sikap agresif The Fed akan mereda dan harga emas spot bisa menguat lagi,"" jelas Ariston.
Ia memproyeksi harga emas internasional bergerak dalam rentang support US$1.783 per troy ons dan resistance US$1.810 per troy ons.",Harga Emas Antam Mogok di Rp995 Ribu Hari Ini,2022-08-11
https://www.cnnindonesia.com/ekonomi/20220913152755-78-847237/rupiah-loyo-ke-rp14851-akibat-tertekan-aliran-modal-keluar,cnnindonesia.com,"Nilai tukar rupiah berada di level Rp14.851 per dolar AS pada Selasa (13/9) sore. Mata uang Garuda melemah 9,5 poin atau minus 0,06 persen dari perdagangan sebelumnya.
Sementara, kurs referensi Bank Indonesia (BI), Jakarta Interbank Spot Dollar Rate (Jisdor) menempatkan rupiah di posisi Rp14.861 per dolar AS pada perdagangan hari ini.
Mayoritas mata uang di kawasan Asia kompak menguat. Yen Jepang menguat 0,39 persen, won Korea Selatan menguat 0,66 persen, peso Filipina menguat 0,14 persen, dan Thailand menguat 0,09 persen.
Sedangkan, dolar Singapura menguat 0,12 persen, yuan China menguat 0,01 persen, dan dolar Hong Kong stagnan.
Senada, mata uang negara maju juga kompak berada di zona hijau. Poundsterling Inggris menguat 0,3 persen, euro Eropa menguat 1,31 persen, dolar Australia menguat 0,23 persen, dan dolar Kanada menguat 0,11 persen.
Senior Analis DCFX Lukman Leong mengatakan rupiah melemah karena tingginya capital outflow. Menurutnya, kekhawatiran akan inflasi yang lebih tinggi di masa yang akan datang membuat investor asing melepas obligasi pemerintah.
""Tekanan lebih pada internal terutama capital outflow, di mana investor asing melepas obligasi pemerintah oleh ekspektasi inflasi yang lebih tinggi di masa depan,"" kata Lukman kepada CNNIndonesia.com.",Rupiah Loyo ke Rp14.851 Akibat Tertekan Aliran Modal Keluar,2022-09-13
https://www.cnnindonesia.com/ekonomi/20220614154940-78-808847/rupiah-keok-ke-rp14699-dolar-as-dekati-level-terkuat-dalam-20-tahun,cnnindonesia.com,"Nilai tukar rupiah berada di posisi Rp14.699 per dolar AS di perdagangan pasar spot pada Selasa (14/6) sore. Mata uang Garuda melemah 17 poin atau 0,12 persen dari Rp14.628 per dolar AS pada Senin (14/6).
Sementara kurs referensi Bank Indonesia (BI), Jakarta Interbank Spot Dollar Rate (Jisdor) menempatkan rupiah di posisi Rp14.729 per dolar AS atau kembali melemah dari Rp14.672 per dolar AS.
Rupiah melemah bersama Thailand baht sebesar 0,17 persen dan ringgit Malaysia sebesar 0,09 persen serta serta won Korea Selatan melemah 0,16 persen.
Sedangkan yen Jepang menguat 0,13 persen, dolar Singapura menguat 0,32 persen serta peso Filipina menguat 0,10 persen.
Hanya dolar Hong Kong yang stagnan dari dolar AS.
Sedangkan mata uang utama negara maju seperti euro Eropa dan poundsterling Inggris menguat masing-masing 0,62 persen dan 0,26 persen. Sementara itu, Rubel Rusia melemah 1,37 persen dan dolar Australia menguat 0,14 persen.
Direktur PT TRFX Garuda Berjangka, Ibrahim Assuaibi mengatakan pada penutupan indeks dolar AS, yang menggambarkan perbandingan mata uang Negeri Paman Sam terhadap enam mata uang terkuat dunia, akan melanjutkan penguatan. Bahkan ini mendekati puncaknya dalam dua puluh tahun terakhir.
""(Indeks) dolar AS berdiri tepat di bawah puncak 20 tahun pada hari Selasa,"" kata dia kepada CNNIndonesia.
Menurutnya, penguatan indeks dolar ini sejalan dengan rilis indeks harga konsumen AS yang melonjak ke level tertinggi dalam empat dekade.
""Ini menyebabkan para pedagang memperkirakan kenaikan suku bunga yang lebih agresif karena Federal Reserve berjuang untuk mengatasi hal-hal yang tidak terduga,"" jelasnya.
Di sisi lain, Analis DCFX Lukman Leong mengatakan pada penutupan ini mata uang garuda bisa sedikit bernapas. Meski masih tertekan namun tidak akan setinggi pada pembukaan maupun hari sebelumnya.
""Seiring dengan bursa di global yang rebound dari kejatuhan besar di sesi awal,"" ujarnya kepada CNNIndonesia.
Meski demikian, rupiah masih harus terus memperhatikan berbagai sentimen baik dari dalam negeri maupun global yang bisa kembali menekan.
""Namun sentimen risk off masih kuat oleh kekuatiran akan resesi dan inflasi,"" ujarnya.","Rupiah Keok ke Rp14.699, Dolar AS Dekati Level Terkuat dalam 20 Tahun",2022-06-14
https://www.cnnindonesia.com/ekonomi/20230306145237-85-921511/esdm-ogah-kerek-tarif-listrik-nonsubsidi-agar-rakyat-tetap-bisa-jajan,cnnindonesia.com,"Kementerian Energi dan Sumber Daya Mineral (ESDM) belum mau menaikkan tarif listrik nonsubsidi untuk April-Juni 2023. Alasannya, agar daya beli masyarakat terjaga sehingga mereka tetap bisa 'jajan'
Direktur Jenderal Ketenagalistrikan Kementerian ESDM Jisman P Hutajulu mengatakan seharusnya tarif listrik nonsubsidi naik berdasarkan empat parameter, yakni realisasi indikator makro ekonomi (kurs, Indonesian Crude Price/ICP), inflasi, dan harga patokan batu bara (HPB).
Jika parameter tersebut berubah, pemerintah bisa mengubah tarif listrik tiap tiga bulan sekali. Hal itu tercantum dalam Peraturan Menteri ESDM Nomor 28 Tahun 2016 tentang Tarif Tenaga Listrik yang Disediakan oleh PT PLN (Persero) sebagaimana telah diubah terakhir dengan Peraturan Menteri ESDM Nomor 3 Tahun 2020.
""Berdasarkan perubahan empat parameter tersebut, seharusnya penyesuaian tarif tenaga listrik atau tariff adjustment mengalami kenaikan jika dibandingkan dengan tarif pada kuartal I 2023 yang ditetapkan. Namun, untuk menjaga daya beli masyarakat dan mempertimbangkan kondisi saat ini, pemerintah memutuskan tarif tenaga listrik tidak naik,"" ujar Jisman dalam keterangan resmi, Kamis (30/3).
Padahal, Jisman merinci parameter ekonomi makro rata-rata November-Desember 2022 dan Januari 2023 dengan realisasi kurs Rp15.522,99 per dolar AS, ICP US$80,90 per barel, tingkat inflasi 0,36 persen, dan HPB sebesar Rp920,41 per kg.
Di lain sisi, tarif tenaga listrik untuk 25 golongan pelanggan bersubsidi juga tidak mengalami perubahan dan tetap mendapat subsidi listrik. Golongan ini termasuk pelanggan yang peruntukan listriknya bagi usaha mikro kecil dan menengah (UMKM) serta kegiatan sosial.
""Kementerian ESDM terus mendorong agar PT PLN terus berupaya melakukan langkah-langkah efisiensi operasional dan memacu penjualan tenaga listrik secara lebih agresif,"" tandas Jisman.",ESDM Ogah Kerek Tarif Listrik Nonsubsidi Agar Rakyat Tetap Bisa Jajan,2023-03-30
https://www.cnnindonesia.com/ekonomi/20180129100559-85-272227/pemerintah-pastikan-tarif-listrik-bakal-naik,cnnindonesia.com,"Jakarta, CNN Indonesia -- Kementerian Energi dan Sumber Daya Mineral (ESDM) memastikan formula baru penyesuaian tarif (tariff adjustment) bagi pelanggan nonsubsidi PT PLN (Persero) bakal membuat tarif listrik naik. Pasalnya, formula baru penyesuaian tarif memasukkan faktor harga batu bara yang saat ini trennya menanjak.
""Pasti (akan naik). Nanti harus mencari formulasi baru lagi kalau memang ada faktor yang perlu disesuaikan lagi,"" ujar Direktur Jenderal Ketenagalistrikan Andy Noorsaman Someng di kantornya, Senin (29/1).
Sebelumnya, Kementerian ESDM menyatakan bakal mengubah formula tarif penyesuaian tenaga listrik pelanggan nonsubsidi mengingat formula yang berlaku saat ini tidak memasukkan faktor harga batu bara.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Sesuai Lampiran IX Peraturan Menteri (Permen) ESDM Nomor 28 Tahun 2016 tentang Tarif Tenaga Listrik yang Disediakan oleh PT PLN (Persero), formula penyesuaian tarif pelanggan non listrik hanya memperhitungkan perubahan nilai tukar rupiah terhadap dolar AS, harga minyak mentah Indonesia (ICP) dan inflasi.
Padahal, sumber energi pembangkit listrik terbesar di Indonesia berasal dari batu bara. Per akhir tahun 2017, porsi batu bara dalam bauran sumber energi pembangkit mencapai 57,22 persen. Sementera, porsi pembangkit yang sumber energinya berasal dari Bahan Bakar Minyak (BBM) hanya 5,81 persen dan gas 24,82 persen.
Kendati demikian, Andy belum bisa memastikan berapa besaran kenaikan tarif listrik nanti akan terpengaruh. Pasalnya, hal itu masih dihitung.
Andy mengungkapkan perumusan formula baru penyesuaian tarif juga mempertimbangkan kondisi keuangan perusahaan listrik pelat merah tersebut.
""Pemerintah tidak akan mungkin membuat susah PLN. Kalau PLN susah nanti gelap,"" ujarnya.
Selanjutnya, Andy menyatakan formula baru tersebut telah dituangkan dalam rancangan Keputusan Menteri ESDM yang diharapkan terbit sebelum paruh pertama tahun ini.
Namun, Andy mengingatkan meskipun akhirnya beleid tersebut telah diterbitkan, formula penyesuaian tarif baru tersebut belum tentu langsung berlaku. Pasalnya, pihaknya masih harus berkoordinasi dengan berbagai kementerian/ lembaga terkait.
""Yang namanya pemerintah kan bukan hanya kelistrikan saja. Tetapi ada sektor lain. Jadi kami harus ada sinkronisasi,"" ujarnya.
Sebagai informasi, saat ini terdapat 13 golongan tarif pelanggan nonsubsidi PLN:
1. R-1 Rumah Tangga kecil tegangan rendah nonsubsidi, daya 900 VoltAmpere (VA).
2. R-1 Rumah Tangga kecil tegangan rendah, daya 1300 VA.
3. R-1 Rumah Tangga kecil tegangan rendah, daya 2200 VA.
4. R-2 Rumah Tangga menengah tegangan rendah, daya 3500 hingga 5500 VA.
5. R-3 Rumah Tangga besar tegangan rendah, daya 6600 VA ke atas.
6. B-2 Bisnis menengah tegangan rendah, daya 6600 VA hingga 200 kilo VA.
7. B-3 Bisnis besar tegangan rendah, daya di atas 200 kVA.
8. I-3 Industri menengah tegangan menengah, daya di atas 200 kVA.
9. I-4 Industri besar tegangan tinggi, daya 30 MVA ke atas.
10.P-1 Kantor Pemerintah tegangan rendah, daya 6600 VA hingga 200 kVA.
11. P-2 Kantor Pemerintah tegangan menengah, daya di atas 200 kVA.
12. P-3 Penerangan Jalan Umum tegangan rendah.
13. L Layanan Khusus, tegangan rendah, tegangan menengah, dan tegangan tinggi.
Catatan Redaksi: Redaksi mengubah judul pada Senin (29/1) pukul 16.00 WIB dari sebelumnya adalah 'Pemerintah Pastikan Tarif Lisrik Bakal Naik'. (gir/bir)",Pemerintah: Tarif Listrik Berpotensi Naik,2018-01-29
https://www.cnnindonesia.com/ekonomi/20230213090429-78-912220/rupiah-lesu-di-rp15207-dipicu-kekhawatiran-tingginya-inflasi-as,cnnindonesia.com,"Nilai tukar rupiah bertengger di Rp15.207 per dolar AS pada Senin (13/2) pagi. Mata uang Garuda melemah 73 poin atau minus 0,49 persen dibandingkan penutupan di hari sebelumnya.
Tak jauh beda, mata uang di kawasan Asia terpantau melemah. Rupee India naik 0,01 persen, yuan China merosot 0,18 persen, yen Jepang minus 0,28 persen, dan dolar Singapura turun 0,17 persen.
Kemudian baht Thailand minus 0,24 persen, peso Filipina menguat tipis 0,38 persen, ringgit Malaysia jatuh 0,54 persen, dan won Korea Selatan minus 0,64 persen.
Mata uang utama negara maju juga mayoritas melemah. Poundsterling Inggris minus 0,14 persen, euro Eropa melemah 0,06 persen, dolar Australia minus 0,11 persen, franc Swiss melemah 0,17 persen, dan dolar Kanada minus 0,16 persen.
Analis PT Sinarmas Futures Ariston Tjendra memperkirakan nilai tukar rupiah terhadap dolar AS masih tertekan hari ini. Sebab, terdapat kekhawatiran pasar atas potensi kebijakan moneter Bank Sentral AS yang lebih ketat usai membaiknya situasi ketenagakerjaan AS.
""Membaiknya situasi ketenagakerjaan AS berpotensi meningkatkan konsumsi dan berujung pada kenaikan inflasi. Inflasi tinggi ini yang berusaha diturunkan oleh Bank Sentral AS dengan cara mengetatkan kebijakan moneternya. Kebijakan moneter AS yang lebih ketat biasanya memicu penguatan dolar AS terhadap nilai tukar lainnya,"" tutur Ariston pada CNNIndonesia.com, Senin (13/2).
Sementara di sisi lain, ia mengutip IMF yang memperkirakan perekonomian global tahun ini tidak seburuk perkiraan tahun lalu. Terlebih, ekonomi China yang mulai aktif kembali pasca dibukanya kebijakan pembatasan, mendukung ekspektasi tersebut.
""Ini mendorong pelaku pasar masuk kembali ke aset-aset berisiko dan bisa menahan pelemahan harga yang terjadi di aset-aset berisiko saat ini, termasuk rupiah. Ekspektasi pertumbuhan ekonomi Indonesia yang di atas 5 persen juga membantu menahan pelemahan rupiah,"" tegasnya.
Ia memperkirakan rupiah bergerak di kisaran Rp15.160 sampai Rp15.180 per dolar AS pada hari ini.
(cfd/pta)",Rupiah Lesu di Rp15.207 Dipicu Kekhawatiran Tingginya Inflasi AS,2023-02-13
https://www.cnnindonesia.com/ekonomi/20220802083710-92-829052/harga-emas-antam-berkilau-ke-rp984-ribu-hari-ini,cnnindonesia.com,"Harga emas PT Aneka Tambang (Persero) alias Antam bertengger di posisi Rp984 ribu per gram pada Selasa (2/8). Harga ini naik Rp4.000 dibandingkan awal pekan kemarin.
Begitu juga harga pembelian kembali (buyback) naik Rp5.000, dari Rp842 ribu menjadi Rp847 ribu per gram.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp542 ribu, 2 gram Rp1,9 juta, 3 gram Rp2,8 juta, 5 gram Rp4,69 juta, 10 gram Rp9,32 juta, 25 gram Rp23,21 juta, dan 50 gram Rp46,34 juta.
Kemudian, harga emas berukuran 100 gram senilai Rp92,61 juta, 250 gram Rp231,26 juta, 500 gram Rp462,32 juta, dan 1 kilogram Rp924,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak (NPWP). Sedangkan, pembeli yang tidak menyertakan NPWP dikenakan potongan pajak lebih tinggi sebesar 0,9 persen.
Sementara itu, harga emas di perdagangan internasional berdasarkan acuan pasar Commodity Exchange COMEX menguat 0,46 persen menjadi US$1.795,9 per troy ons. Begitu juga dengan harga emas di perdagangan spot menguat 0,33 persen ke US$1.778 per troy ons pada pagi ini.
Analis Pasar Uang Ariston memproyeksikan harga emas menguat hari ini. Menurutnya, penguatan dipicu oleh kekhawatiran pasar terhadap perlambatan ekonomi global.
""Dengan indikasi the Fed mungkin tidak akan terlalu agresif menaikkan suku bunga acuannya di sisa tahun ini, kekhawatiran terhadap perlambatan ekonomi mendorong pelaku pasar masuk ke aset aman emas,"" kata dia kepada CNNIndonesia.com
Hari ini, ia memperkirakan harga emas internasional berada dalam rentang support US$1.765 per troy ons dan resistance US$1.800 per troy ons.
(fby/agt)",Harga Emas Antam Berkilau ke Rp984 Ribu Hari Ini,2022-08-02
https://www.cnnindonesia.com/ekonomi/20210224133949-532-610333/bi-proyeksi-ekonomi-global-tumbuh-51-persen-pada-2021,cnnindonesia.com,"Bank Indonesia (BI) memproyeksi pertumbuhan ekonomi global 5,1 persen pada 2021. Angka itu meningkat dari perkiraan awal yang sebesar 5 persen.
Direktur Eksekutif Departemen Ekonomi dan Kebijakan Moneter Bank Indonesia Yoga Affandi mengatakan peningkatan proyeksi ini sejalan dengan proses vaksinasi covid-19 yang sudah dilakukan di sejumlah negara maju. Vaksin covid-19 diharapkan dapat menangani pandemi yang sudah merebak sejak 2019 lalu.
""Ini didukung akselerasi vaksinasi di negara maju,"" ucap Yoga dalam Webinar: Harmonisasi Kebijakan Moneter dan Fiskal, Rabu (24/2).
Sementara, BI memproyeksi ekonomi di AS tumbuh positif 4,7 persen. Jika itu terealisasi, maka ekonomi Negeri Paman Sam akan berbalik arah dari 2020 yang terkontraksi 3,5 persen.
Lalu, BI meramalkan ekonomi Eropa tumbuh 4,5 persen, Jepang 2,8 persen, China 8,1 persen, dan India 9 persen. Rata-rata ekonomi negara tersebut tumbuh negatif pada 2020.
Detailnya, ekonomi Eropa minus 6,8 persen pada 2020, Jepang minus 4,8 persen, dan India minus 8,4 persen. Sementara, China mampu mencetak pertumbuhan positif pada 2020 sebesar 2,3 persen.
Lebih lanjut, Yoga menjelaskan sentimen pemulihan ekonomi dunia akan membaik pada 2021 bukan hanya dari vaksin covid-19, tapi juga volume perdagangan dunia yang diperkirakan meningkat. Selain itu, harga komoditas juga cenderung naik.
""Volume perdagangan dunia meningkat tajam diperkirakan terutama pada kuartal I 2021,"" jelas Yoga.
Sementara, BI justru menurunkan proyeksi pertumbuhan ekonomi Indonesia dari 4,8 persen sampai 5,8 persen menjadi 4,3 persen sampai 5,3 persen pada 2021. Penurunan ini utamanya mempertimbangkan realisasi pertumbuhan Indonesia yang terkontraksi 2,07 persen pada 2020.
Proyek BI terhadap pertumbuhan ekonomi Indonesia hampir sama dengan Menteri Keuangan Sri Mulyani. Bendahara negara memprediksi ekonomi Indonesia berkisar 4,5 persen-5,3 persen.
Proyeksi tersebut sedikit lebih rendah dibandingkan target pemerintah sebelumnya yang di kisaran 4,5 persen-5,5 persen.","BI Proyeksi Ekonomi Global Tumbuh 5,1 Persen pada 2021",2021-02-25
https://www.cnnindonesia.com/ekonomi/20240403133529-92-1082325/beban-subsidi-pupuk-tambah-rp223-t-setiap-harga-gas-naik-rp15-ribu,cnnindonesia.com,"Direktur Utama PT Pupuk Indonesia (Persero) Rahmad Pribadi mengingatkan bahwa kenaikan harga gas berpotensi meningkatkan beban subsidi pupuk.
Hal tersebut ia ketahui berdasarkan hasil riset yang dilakukan perusahaan. Ia menyebut setiap kenaikan harga gas US$1 atau sekitar Rp15 ribu per MMBTU dapat menambah beban subsidi pupuk sebesar Rp2,23 triliun.
""Setiap US$1 (Rp15 ribu) kenaikan harga gas, maka akan berpengaruh pada kenaikan beban subsidi sebesar Rp2,23 triliun atau alokasi subsidi turun 0,6 juta ton,"" ucap Rahmad dalam rapat dengar pendapat bersama Komisi VII DPR RI, Rabu (3/4).
Ia menjelaskan biaya gas berkontribusi 71 persen pada produksi pupuk urea. Sementara untuk NPK sebesar 5 persen.
Oleh karena itu, ia pun menilai program kebijakan harga gas bumi tertentu (HGBT) alias gas murah untuk industri sangat membantu. Sebab, dengan program tersebut biaya subsidi pupuk masih bisa dikendalikan.
Bahkan, kebijakan itu pun dapat menghemat besaran subsidi pupuk.
""Penghematan subsidi selama tiga tahun karena diberlakukannya HGBT, subsidi dihemat Rp21,7 triliun,"" kata Rahmad.
HGBT merupakan program pemerintah untuk memberikan harga gas yang murah, yakni di bawah US$6 per MMBTU kepada industri tertentu.
Saat ini, ada tujuh kelompok industri yang menikmati program gas murah dari pemerintah. Ketujuh sektor penerima Program HGBT saat ini adalah pupuk, petrokimia, oleokimia, baja, keramik, gelas kaca dan sarung tangan karet.
Ia pun mengatakan kebijakan HGBT ini juga berdampak besar pada keterjangkauan harga pupuk pada petani. Dengan HGBT, harga pupuk di tingkat petani relatif terjangkau.
Adapun alokasi anggaran pupuk bersubsidi pada 2024 ini rencananya diberikan sebesar Rp26,68 triliun.
Belakangan, kebijakan HGBT akan berakhir pada 2024 ini. Dalam kesempatan lain, Rahmad meminta pemerintah memperpanjang program tersebut agar harga pupuk di petani tetap rendah.
Terkait kebijakan HGBT, Menteri Keuangan Sri Mulyani pun sempat menemui Menteri Energi dan Sumber Daya Mineral (ESDM) Arifin Tasrif pada Jumat (22/3).
Bendahara negara itu mengatakan sesuai mandat Peraturan Presiden Nomor 121 tahun 2020 tentang Perubahan atas Peraturan Presiden Nomor 40 Tahun 2016 tentang Penetapan Harga Gas Bumi, menteri ESDM melakukan evaluasi penetapan harga gas murah setiap tahun atau sewaktu-waktu.
""Bersama dengan tim koordinasi yang beranggotakan wakil dari Kemenko Perekonomian, Kemenko Marves, KESDM, Kemenkeu, dan Kemenperin dengan mempertimbangkan kondisi perekonomian,"" katanya.
Sementara, Kementerian Keuangan, lanjutnya, bertugas memberi pertimbangan dari sisi penyesuaian penerimaan negara. Sebab, kebijakan HGBT didesain tak hanya agar mampu meningkatkan daya saing korporasi dan menguatkan perekonomian, tetapi juga tetap menjaga kesehatan APBN.
""Kesehatan #APBNKiTa penting untuk terus dijaga agar Indonesia mampu terus melanjutkan agenda pembangunan,"" katanya.
Sementara itu, Arifin mengatakan rapat soal harga gas murah untuk industri tersebut belum menghasilkan keputusan. Pasalnya, Menteri Perindustrian Agung Gumiwang tak hadir.
""Yang datang cuma dua, mesti bertiga, menteri keuangan, menteri perindustrian enggak datang. Ada kesibukan lain barangkali, jadi ya belum selesai,"" katanya.","Beban Subsidi Pupuk Tambah Rp2,23 T Setiap Harga Gas Naik Rp15 Ribu",2024-04-03
https://www.cnnindonesia.com/ekonomi/20210519084317-78-644075/kekhawatiran-pasar-inflasi-as-naik-tekan-rupiah-ke-rp14295,cnnindonesia.com,"Nilai tukar rupiah berada di level Rp14.295 per dolar AS pada Rabu (19/5) pagi. Posisi tersebut melemah 0,15 persen dibandingkan perdagangan Selasa (18/5) sore di level Rp14.272 per dolar AS.
Pagi ini, mayoritas mata uang di kawasan Asia terpantau melemah terhadap dolar AS. Yen Jepang melemah 0,13 persen, dolar Singapura melemah 0,05 persen, yuan China melemah 0,01 persen, ringgit Malaysia melemah 0,02 persen, bath Thailand melemah 0,06 persen, dan peso Filipina yang terpantau melemah 0,01 persen.
Sebaliknya dolar Taiwan menguat 0,07 persen, won Korea Selatan menguat 0,19 persen, dan rupee India menguat 0,24 persen.
Sementara itu, mata uang di negara maju bergerak bervariasi terhadap dolar AS. Poundsterling Inggris menguat 0,01 persen dan dolar Australia menguat 0,09 persen. Sedangkan dolar Kanada melemah 0,06 persen dan franc Swiss melemah 0,101 persen.
Pengamat pasar keuangan Ariston Tjendra mengatakan rupiah berpotensi melemah hari ini. Pelaku pasar cenderung menghindari aset berisiko terlihat dari pelemahan indeks saham Asia, yang mengekor pelemahan indeks saham AS kemarin.
""Hal ini mungkin bisa menekan nilai tukar rupiah terhadap dolar AS hari ini. Kekhawatiran pasar terhadap kenaikan inflasi di AS mungkin menjadi pemicu aksi hindar risiko,"" ujarnya dalam keterangan tertulis, Rabu (19/5).
Meski demikian, di sisi lain, indeks dolar AS masih terlihat lemah. Pasar masih menganggap Bank Sentral AS tidak akan mengubah kebijakan pelonggaran moneternya dalam waktu dekat karena data tenaga kerja AS yang belum menunjukkan pemulihan seperti sebelum pandemi.
Hal ini kemungkinan bisa menahan pelemahan rupiah tidak terlalu dalam.
""Pelaku pasar menantikan notulen rapat kebijakan moneter AS yang akan dirilis dini hari nanti. Pasar masih ingin mengonfirmasi sikap bank sentral terhadap kenaikan laju inflasi di AS saat ini, apakah ada sinyal pengetatan moneter atau tidak,"" jelasnya.",Kekhawatiran Pasar Inflasi AS Naik Tekan Rupiah ke Rp14.295,2021-05-19
