url,domain,title,date,clean_text
https://www.cnnindonesia.com/ekonomi/20190808105427-78-419461/sinyal-bahaya-pelemahan-yuan-bagi-ekonomi-indonesia,cnnindonesia.com,Sinyal Bahaya Pelemahan Yuan bagi Ekonomi Indonesia,2019-08-08,"Sinyal Bahaya Pelemahan Yuan bagi Ekonomi Indonesia Safyra Primadhyta | Kamis, 08 Agu 2019 12:45 WIB Bagikan: url telah tercopy Jakarta, Beberapa waktu terakhir isu pelemahan yuanChina kembali merebak. Pemerintah China dituding dengan sengaja melemahkan mata uangnya (devaluasi) untuk membalas serangan tarif dari pemerintah Amerika Serikat (AS). Secara teori, ketika mata uang suatu negara melemah terhadap dolar AS maka harga produk negara tersebut akan menjadi relatif lebih murah di pasar internasional. Pasalnya, transaksi dilakukan menggunakan dolar AS. Di awal pekan ini, kurs yuan tertekan hingga ke level 7 yuan per dolar AS, level terendah selama satu dekade terakhir. Pemerintah AS menuding pelemahan itu dimanipulasi oleh China sebagai aksi balasan terhadap pengenaan tarif."
https://www.cnnindonesia.com/ekonomi/20190902160633-78-426862/rupiah-menguat-tipis-ke-rp14194-per-dolar-as,cnnindonesia.com,Rupiah Menguat Tipis ke Rp14.194 per Dolar AS,2019-09-02,"Nilai tukar rupiah berada pada posisi Rp14.194 per dolar AS pada Senin (2/9) sore. Posisi tersebut menguat tipis 0,02 persen jika dibandingkan dengan penutupan perdagangan akhir pekan lalu. Rupiah tidak menguat sendirian. Sejumlah mata uang di kawasan Asia juga menguat terhadap terhadap dolar AS pada pekan ini. Penguatan tersebut antara lain dialami oleh baht Thailand yang naik 0,04 persen, rupee India sebesar 0,52 persen, won Korea sebesar 0,05 persen. Meskipun demikian, ada juga mata uang di kawasan Asia yang justru melemah terhadap dolar AS."
https://www.cnnindonesia.com/ekonomi/20191003085852-92-436277/dolar-as-loyo-emas-antam-meroket-ke-rp762-ribu-per-gram,cnnindonesia.com,"Dolar AS Loyo, Emas Antam Meroket ke Rp762 Ribu per Gram",2019-10-03,"Harga jual emas PT Aneka Tambang Tbk (ANTM) berada di posisi Rp762 ribu per gram pada Kamis (3/10). Posisi ini menguat Rp7.000 dari Rp755 ribu per gram pada Rabu (2/10). Begitu pula dengan harga pembelian kembali ( buyback) yang meroket Rp9.000 dari Rp676 ribu menjadi Rp685 ribu per gram pada hari ini. Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp402 ribu, 2 gram Rp1,45 juta, 3 gram Rp2,16 juta, 5 gram Rp3,59 juta, 10 gram Rp7,12 juta, 25 gram Rp17,7 juta, dan 50 gram Rp35,33 juta. Kemudian, harga emas berukuran 100 gram senilai Rp70,6 juta, 250 gram Rp177,75 juta, 500 gram Rp352,3 juta, dan 1 kilogram Rp704,6 juta. Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak (NPWP). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen."
https://www.cnnindonesia.com/ekonomi/20191008091629-92-437652/kenaikan-imbal-hasil-surat-utang-as-redam-harga-emas,cnnindonesia.com,Kenaikan Imbal Hasil Surat Utang AS Redam Harga Emas,2019-10-08,"Harga jual emas PT Aneka Tambang Tbk ( Antam) berada di posisi Rp756 ribu per gram pada Selasa (8/10) atau turun Rp5.000 dari Rp761 ribu per gram pada Senin (7/10). Begitu pula dengan harga pembelian kembali (buyback) merosot Rp5.000, dari Rp684 ribu menjadi Rp679 ribu per gram pada hari ini. Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp405 ribu, 2 gram Rp1,47 juta, 3 gram Rp2,18 juta, 5 gram Rp3,62 juta, 10 gram Rp7,18 juta, 25 gram Rp17,85 juta, dan 50 gram Rp35,63 juta. Kemudian, harga emas berukuran 100 gram senilai Rp71,2 juta, 250 gram Rp177,75 juta, 500 gram Rp355,3 juta, dan 1 kilogram Rp710,6 juta."
https://www.cnnindonesia.com/ekonomi/20191025092510-92-442730/sentimen-global-dongkrak-harga-emas-jadi-rp754-ribu-per-gram,cnnindonesia.com,Sentimen Global Dongkrak Harga Emas Jadi Rp754 Ribu per Gram,2019-10-25,"Harga jual emas PT Aneka Tambang Tbk ( Antam) berada di posisi Rp754 ribu per gram pada Jumat (25/10) atau naik Rp2.000 dari Rp752 ribu per gram pada Rabu (23/10). Begitu juga dengan harga pembelian kembali ( buyback) naik Rp2.000 dari semula Rp673 ribu menjadi Rp675 ribu per gram pada hari ini. Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp401,5 ribu, 2 gram Rp1,46 juta, 3 gram Rp2,16 juta, 5 gram Rp3,59 juta, 10 gram Rp7,11 juta, 25 gram Rp17,68 juta, dan 50 gram Rp35,28 juta. Kemudian, harga emas berukuran 100 gram senilai Rp70,5 juta, 250 gram Rp176 juta, 500 gram Rp351,8 juta, dan 1 kilogram Rp703,6 juta."
https://www.cnnindonesia.com/ekonomi/20191120121857-85-449947/tarif-listrik-900-va-rumah-tangga-mampu-naik-awal-tahun-depan,cnnindonesia.com,Tarif Listrik 900 VA Rumah Tangga Mampu Naik Awal Tahun Depan,2019-11-20,"Kementerian ESDM memastikan tarif listrik untuk golongan rumah tangga mampu (RTM) berdaya 900 Volt Ampere (VA) naik mulai 2020. Pasalnya, pemerintah tidak akan menggelontorkan subsidi untuk golongan tersebut. Imbasnya, pelanggan harus mengikuti ketentuan penyesuaian tarif listrik ( tariff adjustment). ""Dalam pembahasan subsidi (dengan DPR), golongan 900 VA RTM sudah tarif non subsidi (2020),"" ujar Direktur Pembinaan Pengusahaan Ketenagalistrikan Direktorat Jenderal Ketenagalistrikan Kementerian ESDM Hendra Iswahyudi , Rabu (20/11). Hendra menyebut pihaknya tengah menggodok skenario besaran tarif yang pas. Namun, mengutip pernyataan Direktur Jenderal Ketenagalistrikan Rida Mulyana, Hendra mengungkapkan kenaikan tarif akan membuat pelanggan membayar sekitar Rp29 ribu lebih mahal setiap bulannya. Angka itu berasal dari proyeksi kenaikan tarif dikalikan rata-rata penggunaan listrik golongan 900 VA RTM."
https://www.cnnindonesia.com/ekonomi/20200102154324-532-461895/sinergi-dengan-ojk-bi-yakin-ekonomi-bisa-tumbuh-53-persen,cnnindonesia.com,"Sinergi dengan OJK, BI Yakin Ekonomi Bisa Tumbuh 5,3 Persen",2020-01-02,"Bank Indonesia (BI) optimistis laju pertumbuhan ekonomi Indonesia dapat mendekati 5,3 persen pada 2020. Proyeksi tersebut lebih tinggi dibandingkan proyeksi pertumbuhan ekonomi pada 2019 yang berkisar 5,1 persen. Gubernur BI Perry Warjiyo mengungkapkan ekonomi bisa melaju lebih kencang tak lepas dari sinergi antara bank sentral dengan Otoritas Jasa Keuangan (OJK). ""Kalau kita terus guyub rukun (dengan OJK), 2020 akan kita lalui dengan baik. Insyaallah, pertumbuhan (ekonomi) kita dorong mendekati 5,3 persen,"" kata Perry dalam sambutannya di acara Silaturahmi Tahun Baru 2020 BI dan OJK di Gedung Bank Indonesia, Jakarta, Kamis (2/1)."
https://www.cnnindonesia.com/ekonomi/20220402112322-92-779323/jelang-puasa-harga-sembako-di-pasar-tradisional-parung-meroket,cnnindonesia.com,"Jelang Puasa, Harga Sembako di Pasar Tradisional Parung Meroket",2022-04-02,"Sejumlah bahan pokok di pasar tradisional mengalami lonjakan harga sehari sebelum Ramadhan 1443 Hijriah atau bulan puasa. Berdasarkan pantauan .com pada Sabtu (2/4), harga gula pasir dipatok mulai dari Rp14.500 hingga Rp15 ribu per kilo di pasar tradisional Parung, Kabupaten Bogor. Harga bawang merah dijual Rp38 ribu per kilo. Sedangkan harga bawang putih Rp36 ribu per kilo di pasar tersebut. ""Naik semua ini, bawang merah sama putih saja juga naik, biasanya Rp25 ribuan per kilo,"" kata Irma (39) pedagang di pasar tradisional Parung, Sabtu (2/4). Tak hanya gula, bawang merah dan bawang putih, kenaikan ini juga terjadi pada ikan dan ayam. Bayu (30) selaku pedagang juga mengatakan harga daging ayam dijual Rp40 ribu per kilo atau Rp60 ribu per ekor saat ini. ""Ya itu, ikan, ayam pada naik sekarang. Apalagi mau puasa. Cabai (merah keriting) juga naik jadi Rp45 sampai 50 ribu per kilo,"" kata Bayu. Sementara itu, Suci (55) seorang pedagang di kompleks perumahan sekitar Parung yang juga kulakan di pasar tradisional Parung juga mengeluh dengan kenaikan harga. ""Sayur-sayuran juga naik mbak, ini biasanya kangkung per ikatnya Rp2 ribu sekarang naik jadi Rp3 ribu. Bingung saya jualnya nanti gimana,"" kata Suci. Adapun harga beras relatif stabil dimana komoditas tersebut dijual di kisaran Rp8 ribu hingga Rp9 ribu per liter tergantung dengan jenis berasnya. Sebelumnya, Komisi Pengawas Persaingan Usaha (KPPU) sudah menyebutkan kenaikan harga bahan pokok jelang Ramadan. Direktur Ekonomi KPPU Mulyawan Ranamanggala mengatakan cabai menjadi bahan pokok yang harganya meningkat terbesar, bersama dengan minyak goreng. (dzu/chri)"
https://www.cnnindonesia.com/ekonomi/20180118125839-92-269863/modal-subsidi-pemerintah-anies-bangun-rumah-dp-nol-rupiah,cnnindonesia.com,"Modal Subsidi Pemerintah, Anies Bangun Rumah DP Nol Rupiah",2018-01-18,"Gubernur DKI Jakarta Anies Baswedan menyebut hunian Klapa Village yang baru mulai dibangun pihaknya untuk program uang muka (Down Payment/DP) nol rupiah akan menggunakan skema pembiayaan Fasilitas Likuiditas Pembiayaan Perumahan (FLPP). Program tersebut nantinya akan ditangani oleh Badan Layanan Usaha Daerah (BLUD) yang akan segera dibentuk Pemprov DKI Jakarta. ""Insya Allah, April BLUD yang urusi ini akan tuntas dan skema FLPP yang kami gunakan akan dilaksanakan, sehingga rumah-rumah ini dapat dijangkau warga berpenghasilan di bawah Rp7 juta,"" kata Anies saat peletakan batu pertama (ground breaking) Rumah DP Nol Rupiah di Pondok Kelapa, Jakarta Timur, Kamis (18/1). Anies menjelaskan, program yang digagas pemerintahannya ini dilakukan untuk meringankan pembayaran angsuran bagi warga DKI Jakarta yang ingin membeli dan belum memiliki rumah. Ia mengaku, program DP nol rupiah akan dijalankan dengan memanfaatkan program FLPP pemerintah pusat."
https://www.cnnindonesia.com/ekonomi/20180321212352-78-284877/bank-mandiri-ganti-rp260-juta-uang-nasabah-kena-skimming,cnnindonesia.com,Bank Mandiri Ganti Rp260 Juta Uang Nasabah Kena Skimming,2018-03-21,"PT Bank Mandiri Persero (Persero) Tbk mengklaim telah mengganti dana nasabah yang hilang karena pencurian data (skimming) kepada 141 nasabah senilai Rp260 juta. Direktur Utama Mandiri Kartika Wirjoatmodjo mengatakan, guna mengantisipasi kejadian serupa berulang, pihaknya juga akan mempercepat migrasi kartu ATM/Debit dari teknologi pita magnetik ke chip.Skimming merupakan tindakan pencurian informasi kartu ATM/Debit dan kredit dengan cara menyalin informasi pada kartu. Kejahatan ini, biasanya dilakukan pada kartu yang masih menggunakan teknologi pita magnetik."
https://www.cnnindonesia.com/ekonomi/20190718095012-92-413182/harga-emas-antam-naik-jadi-tembus-rp705-ribu-per-gram,cnnindonesia.com,Harga Emas Antam Naik Jadi Tembus Rp705 Ribu per Gram,2019-07-18,"Harga emas PT Aneka Tambang Tbk atau Antam naik Rp8.000 dari Rp697 ribu menjadi Rp705 ribu per gram pada Kamis (18/7). Sebelumnya, harga logam mulia melemah Rp5.000 per gram. Harga pembelian kembali ( buyback) juga naik Rp8.000 dari Rp626 ribu menjadi Rp634 ribu per gram. Sebelumnya, harga buyback turun Rp4.000 per gram. Emas batangan Antam dijual dalam berbagai ukuran, mulai dari 0,5 gram hingga 1.000 gram. Harga emas per gram pun berbeda untuk setiap ukuran emas."
https://www.cnnindonesia.com/ekonomi/20190719142846-532-413668/bi-sebut-aliran-modal-asing-rp192-t-topang-penguatan-rupiah,cnnindonesia.com,BI Sebut Aliran Modal Asing Rp192 T Topang Penguatan Rupiah,2019-07-19,"BI Sebut Aliran Modal Asing Rp192 T Topang Penguatan Rupiah Jumat, 19 Jul 2019 15:16 WIB Bagikan: url telah tercopy Jakarta, Bank Indonesia (BI) mengatakan penguatan nilai tukar rupiah beberapa waktu belakangan ini didukung aliran modal asingmasuk yang deras sepanjang Juli. Gubernur BI Perry Warjiyo mengatakan data aliran modal masuk ke Indonesia secara tahun kalender (year-to-date) hingga 18 Juli mencapai Rp192,1 triliun. Dari angka tersebut, sebanyak Rp118,1 triliun atau 61,47 persen berasal dari transaksi Surat Berharga Negara (SBN). Sementara itu, sisa Rp74 miliar berasal dari transaksi portfolio saham. Jika dibandingkan dengan posisi awal Juli yang sebesar Rp170 triliun, maka aliran modal masuk sepanjang Juli saja sudah bertambah Rp22,1 triliun atau 13 persen. Derasnya arus modal masuk tersebut menambah permintaan terhadap rupiah. Alhasil, rupiah dalam beberapa hari belakangan ini berhasil bergerak di bawah level Rp14 ribu. ""Sehingga ini mendorong stabilitas eksternal dan nilai tukar,"" jelas Perry, Jumat (19/7). Selain modal asing, Perry mengatakan rupiah belakangan ini juga mendapatkan tenaga dari respons pelaku pasar atas ekonomi Indonesia yang ke depan diperkirakan masih akan terjaga dengan baik."
https://www.cnnindonesia.com/ekonomi/20190816080234-532-421797/tenaga-kerja-kunci-jokowi-kerek-pertumbuhan-ekonomi,cnnindonesia.com,Tenaga Kerja Kunci Jokowi Kerek Pertumbuhan Ekonomi,2019-08-16,"Presiden Joko Widodo ( Jokowi) akan menyampaikan Pidato Kenegaraan di Sidang Tahunan MPR pada Jumat (16/8) pagi ini. Dalam kesempatan itu, ia akan memaparkan target asumsi makro ekonomi yang dipasang dalam Rancangan Anggaran Pendapatan dan Belanja Negara ( RAPBN) 2020. Tak hanya itu, Jokowi juga akan menyampaikan program-program apa saja yang akan dilakukan guna merealisasikan target tersebut. Momen ini biasanya dinantikan banyak pihak karena akan berpengaruh pada kebijakan pemerintah dalam satu tahun ke depan. Sebelumnya, dalam rapat paripurna, pemerintah dan Dewan Perwakilan Rakyat (DPR) telah sepakat menargetkan pertumbuhan ekonomi sekitar 5,2 persen-5,5 persen pada 2020."
https://www.cnnindonesia.com/ekonomi/20190919094749-92-431822/harga-emas-tertekan-pemangkasan-bunga-the-fed,cnnindonesia.com,Harga Emas Tertekan Pemangkasan Bunga The Fed,2019-09-19,"Harga jual emas PT Aneka Tambang Tbk ( Antam) berada di posisi Rp752 ribu per gram pada Kamis (19/9) atau turun Rp5.000 dari Rp757 ribu per gram pada Rabu (18/9). Begitu juga dengan harga pembelian kembali ( buyback) turun Rp5.000 dari Rp680 ribu ke Rp675 ribu per gram pada hari ini. Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp400,5 ribu, 2 gram Rp1,45 juta, 3 gram Rp2,15 juta, 5 gram Rp3,58 juta, 10 gram Rp7,09 juta, 25 gram Rp17,63 juta, dan 50 gram Rp35,18 juta. Kemudian, harga emas berukuran 100 gram senilai Rp70,3 juta, 250 gram Rp175,5 juta, 500 gram Rp350,8 juta, dan 1 kilogram Rp701,6 juta. Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak (NPWP). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen."
https://www.cnnindonesia.com/ekonomi/20191004193527-532-436876/ancaman-resesi-indonesia-masih-jauh-dari-nyata,cnnindonesia.com,Ancaman Resesi Indonesia Masih Jauh dari Nyata,2019-10-05,"Pemerintah kini sudah memasang lampu kuning terkait perlambatan ekonomi global yang terjadi di beberapa negara. Terlebih, kewaspadaan pemerintah kian tebal setelah ancaman resesi menghantui beberapa negara. Menteri Keuangan Sri Mulyani Indrawati menyebut perlambatan ekonomi global tentu bisa menyeret pertumbuhan ekonomi Indonesia. Hanya saja, ia tak bisa memprediksi besarnya dampak tersebut terdapat pertumbuhan ekonomi Indonesia. ""Nanti kami lihat dari statistik, nanti lihat saja di Badan Pusat Statistik (pertumbuhan ekonomi) kuartal ketiga ini. Kami akan terus mewaspadai saja,"" ungkap Sri Mulyani, Kamis (3/10)."
